# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: Forest Garden Ltd.
# Property: BuyShedsDirect (GA4)
# ----------------------------------------
# 
# All Users
# Start date: 20250101
# End date: 20251231
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue,Engagement rate,Bounce rate,Total users,Sessions,Average session duration
/blog/post/garden-office-planning-ideas-designs-2026,3,0,0,0,12,0,0,1,0,0,3,37.04725633333333
/blog/post/garden-shed-security-tips,3,3,1,234.33333333333334,8,0,0,1,0,3,3,241.04252033333333
/blog/post/low-maintenance-small-front-garden-ideas,3,3,1,48.333333333333336,11,0,0,1,0,3,3,75.197945
/blog/post/shed-choice-advice,3,2,1.5,37,8,0,0,0.6666666666666666,0.3333333333333333,3,3,327.1261426666667
/blog/post/shed-of-the-year-2015-the-finalists,3,3,1,26,14,0,0,1,0,3,3,35.691013
/blog/post/the-july-garden-guide,3,3,1,6.333333333333333,7,0,0,1,0,3,3,7.887251666666667
/blog/post/top-10-garden-resources,3,3,1,50.666666666666664,14,0,0,0.6666666666666666,0.3333333333333333,3,3,78.15513366666666
/blog/post/waterproof-garden-canopy-ideas-solutions-sheds-small-gardens,3,1,3,72,8,0,0,1,0,1,3,24.473861333333332
/blog/post/what-the-shed-of-the-year-winners-have-taught-us-over-the-years,3,3,1,22.666666666666668,11,0,0,0.6666666666666666,0.3333333333333333,3,3,22.843545666666667
/blog/post/which-is the best-garden-building-for-me,3,2,1.5,8.5,7,0,0,1,0,2,2,1348.282279
/blog/post/winter-forest-grow-bag-planter-givaway,3,3,1,15,7,0,0,0.6666666666666666,0.3333333333333333,3,3,13.542289666666667
/blog/posts/running-power,3,1,3,22,7,0,0,1,0,1,1,69.616631
/blog/search/ Log store,3,1,3,40,7,0,0,1,0,1,1,42.732064
/blog/search/Akebia,3,1,3,18,8,0,0,1,0,1,1,24.710924
/blog/search/Log store,3,2,1.5,16,6,0,0,1,0,2,2,24.5215055
/blog/search/arch,3,1,3,43,6,0,0,1,0,1,2,24.06013
/blog/search/bath,3,1,3,14,7,0,0,1,0,1,1,22.918463
/blog/search/bottles,3,1,3,21,6,0,0,1,0,1,1,25.818896
/blog/search/gazebo,3,1,3,32,6,0,0,1,0,1,1,35.412597
/blog/search/insulate,3,1,3,27,6,0,0,1,0,1,1,34.083012
/blog/search/ornamental grass,3,1,3,8,5,0,0,1,0,1,1,14.728515
/blog/search/planning,3,1,3,59,6,0,0,1,0,1,1,67.526878
/blog/search/plastic shed,3,1,3,48,7,0,0,1,0,1,1,58.578771
/blog/search/playhouse,3,2,1.5,34,6,0,0,1,0,2,3,71.86898633333332
/blog/search/raised,3,1,3,44,8,0,0,1,0,1,1,48.390933
/blog/search/raised bed,3,1,3,42,7,0,0,1,0,1,1,55.533328
/blog/search/roof insulation,3,1,3,53,6,0,0,1,0,1,1,58.710394
/blog/search/wheelie bin,3,2,1.5,23.5,6,0,0,1,0,2,2,422.487383
/blog/archive/2011-02,2,2,1,9.5,4,0,0,1,0,2,2,10.258438
/blog/archive/2011-10,2,2,1,3.5,4,0,0,1,0,2,2,4.931693
/blog/archive/2012-03,2,0,0,0,8,0,0,1,0,0,1,13.118994
/blog/archive/2012-10,2,2,1,40.5,4,0,0,1,0,2,2,125.7898645
/blog/archive/2014-05,2,2,1,19,3,0,0,0.5,0.5,2,2,24.5850865
/blog/archive/2014-08,2,2,1,13,4,0,0,1,0,2,2,14.2872175
/blog/archive/2015-11,2,2,1,19.5,4,0,0,1,0,2,2,21.881605999999998
/blog/archive/2016-01,2,2,1,1,3,0,0,1,0,2,2,11.6130085
/blog/archive/2016-02,2,2,1,45.5,5,0,0,1,0,2,2,47.832421
/blog/archive/2016-05,2,2,1,13.5,4,0,0,1,0,2,2,13.7353115
/blog/archive/2016-09,2,2,1,6.5,5,0,0,1,0,2,2,7.310585
/blog/archive/2016-10,2,2,1,0,2,0,0,1,0,2,2,2.6366
/blog/archive/2017-04,2,2,1,0.5,3,0,0,1,0,2,2,27.803799
/blog/archive/2017-06,2,2,1,32,3,0,0,1,0,2,2,37.121184500000005
/blog/archive/2018-05,2,1,2,1,4,0,0,1,0,1,2,8.2458495
/blog/archive/2018-09,2,2,1,19.5,4,0,0,1,0,2,2,5.0765855
/blog/archive/2019-06,2,1,2,16,5,0,0,1,0,1,1,18.36663
/blog/archive/2021-03,2,2,1,5.5,4,0,0,1,0,2,2,6.3919885
/blog/archive/2022-05,2,2,1,16,4,0,0,1,0,2,2,18.661665
/blog/archive/2023-08,2,2,1,78.5,4,0,0,1,0,2,2,79.263386
/blog/archive/2023-09,2,2,1,3,3,0,0,1,0,2,2,7.1530615
/blog/archive/2023-11,2,2,1,10,4,0,0,1,0,2,2,10.595811
/blog/archive/2024-04,2,1,2,14,8,0,0,1,0,1,3,6.791045999999999
/blog/post/,2,1,2,6,3,0,0,1,0,1,1,15.095615
/blog/post/20-raised-garden-bed-ideas,2,1,2,6,4,0,0,1,0,1,2,102.543294
/blog/post/4-steps-getting-started-raised-bed-garden,2,1,2,14,4,0,0,1,0,1,1,14.785597
/blog/post/5-tips-to-keep-your-bicycle-secure,2,2,1,33.5,4,0,0,1,0,2,2,34.4019195
/blog/post/7-decorating-ideas-front-garden,2,1,2,40,4,0,0,1,0,1,1,43.962437
/blog/post/7-essential-fencing-accessories-to-complete-the-perfect-fence-run,2,1,2,21,6,0,0,1,0,1,1,1042.79064
/blog/post/an-interview-with-stanmer-community-gardening-group,2,1,2,7,4,0,0,1,0,1,1,121.337348
/blog/post/back-up-with-a-water-butt,2,2,1,56,4,0,0,1,0,2,2,67.5645505
/blog/post/british-summer-time-brings-garden-thieves-out-of-hibernation,2,1,2,134,4,0,0,1,0,1,1,304.304994
/blog/post/buyers-guide-garden-sheds,2,1,2,11,4,0,0,1,0,1,1,12.678165
/blog/post/caring-for-your-garden-furniture-this-winter,2,4,0.5,7.25,10,0,0,0,1,4,5,2.1301876
/blog/post/cheap-garden-storage-this-mid-winter,2,1,2,24,4,0,0,1,0,1,1,25.109223
/blog/post/competition-win-a-deluxe-shed-security-kit-via-twitter,2,1,2,10,3,0,0,1,0,1,1,11.190031
/blog/post/easter-egg-hunt,2,1,2,9,4,0,0,1,0,1,1,10.987057
/blog/post/forest-bordeaux-arbour-summer-giveaway,2,3,0.6666666666666666,11,7,0,0,0.3333333333333333,0.6666666666666666,3,3,9.462361999999999
/blog/post/garage-design-decor-paint-ideas-stylish-makeover,2,0,0,0,10,0,0,0.5,0.5,0,2,11.735062
/blog/post/gold-for-bradley-wiggins-owes-his-victory-to-time-spent-in-his-garden-shed,2,2,1,8.5,6,0,0,1,0,2,2,19.3402775
/blog/post/green-fingers-gardening-festival-2015-round-up,2,2,1,0,6,0,0,0,1,2,2,0
/blog/post/how-to-make-the-most-of-your-garden-this-summer,2,1,2,2,4,0,0,1,0,1,1,2.465005
/blog/post/make-garden-eco-friendly,2,3,0.6666666666666666,8,7,0,0,0.3333333333333333,0.6666666666666666,3,3,5.653414333333333
/blog/post/nigel-clarke-allergy-gardening-guide,2,1,2,29,7,0,0,0.5,0.5,1,2,235.8420845
/blog/post/our-favourite-shed-of-the-year-2016-entries,2,3,0.6666666666666666,20,9,0,0,0.6666666666666666,0.3333333333333333,3,3,18.157972666666666
/blog/post/outdoor-furniture-ideas,2,1,2,54,6,0,0,1,0,1,1,358.169
/blog/post/outdoor-home-lighting-garden-lamp-ideas,2,1,2,52,5,0,0,1,0,1,2,44.8633525
/blog/post/quick-guide-managing-allotment-year,2,2,1,112,6,0,0,1,0,2,2,211.5218
/blog/post/shed-buying-guide,2,3,0.6666666666666666,6,5,0,0,0.6666666666666666,0.3333333333333333,3,3,15.743886666666667
/blog/post/shed-of-the-year-is-back,2,2,1,3.5,7,0,0,0,1,2,2,3.69197
/blog/post/test-blog-123,2,1,2,8,4,0,0,1,0,1,1,85.096752
/blog/post/top-5-tips-for-buying-a-new-shed,2,2,1,3.5,6,0,0,0.5,0.5,2,2,5.06489
/blog/post/urban-food-week-edible-open-gardens-day,2,1,2,9,3,0,0,1,0,1,1,9.96567
/blog/post/your-september-garden,2,2,1,11,4,0,0,1,0,2,2,11.653307
/blog/search/25+,2,2,1,14,6,0,0,1,0,2,2,17.1098015
/blog/search/4life,2,1,2,28,4,0,0,1,0,1,2,70.130611
/blog/search/6x8,2,1,2,45,4,0,0,1,0,1,1,47.237893
/blog/search/Anchor,2,1,2,86,4,0,0,1,0,1,2,74.2526735
/blog/search/Anchor ,2,1,2,30,4,0,0,1,0,1,2,15.70415
/blog/search/BSD 26772,2,1,2,23,3,0,0,1,0,1,1,25.397436
/blog/search/Garden bars that are nice and cheap,2,0,0,0,7,0,0,1,0,0,1,21.503812
/blog/search/Garden storage,2,1,2,24,4,0,0,1,0,1,1,30.755337
/blog/search/Log stores,2,1,2,67,4,0,0,1,0,1,1,67.940495
/blog/search/Logprices stores,2,1,2,19,4,0,0,1,0,1,1,21.45593
/blog/search/Metal Log store,2,1,2,5,4,0,0,1,0,1,1,14.235231
/blog/search/Pyracantha,2,1,2,5,4,0,0,1,0,1,1,42.925539
/blog/search/Shed bases,2,0,0,0,8,0,0,1,0,0,1,71.567876
/blog/search/Shiplap,2,1,2,18,3,0,0,1,0,1,1,19.548843
/blog/search/balcony,2,1,2,4,4,0,0,1,0,1,1,6.797543
/blog/search/bamboo,2,1,2,13,4,0,0,1,0,1,1,17.058173
/blog/search/build a shed,2,1,2,8,4,0,0,1,0,1,1,10.687247
/blog/search/children,2,1,2,97,4,0,0,1,0,1,1,89.18662
/blog/search/christmas,2,1,2,124,6,0,0,1,0,1,2,121.772754
/blog/search/cinema,2,1,2,6,3,0,0,1,0,1,1,8.04264
/blog/search/concrete,2,1,2,8,4,0,0,1,0,1,1,11.527596
/blog/search/electricity,2,1,2,10,4,0,0,1,0,1,1,18.197441
/blog/search/forrest garden sheds,2,1,2,8,3,0,0,1,0,1,1,8.657357
/blog/search/hammock,2,1,2,10,4,0,0,1,0,1,1,14.01682
/blog/search/hook,2,1,2,7,4,0,0,1,0,1,1,9.033406
/blog/search/hosta,2,1,2,36,4,0,0,1,0,1,1,39.913731
/blog/search/mulch,2,1,2,5,4,0,0,1,0,1,1,16.331135
/blog/search/permission,2,1,2,2,4,0,0,1,0,1,1,4.921675
/blog/search/pest protection,2,1,2,7,4,0,0,1,0,1,1,11.852876
/blog/search/retractable,2,1,2,27,5,0,0,1,0,1,1,187.086077
/blog/search/tyre,2,1,2,5,5,0,0,0.5,0.5,1,2,5.897974
/blog/search/vs,2,1,2,44,5,0,0,1,0,1,1,381.899542
/blog/search/water feature,2,1,2,1,3,0,0,1,0,1,1,4.045355
/blog/search/window,2,2,1,22,4,0,0,1,0,2,2,332.120821
/blog/2011-02-22/Shed-Insulation-Tips,1,1,1,0,3,0,0,0,1,1,1,0
/blog/archive/2010-05,1,1,1,15,2,0,0,1,0,1,1,15.212617
/blog/archive/2011-03,1,1,1,3,2,0,0,1,0,1,1,4.248802
/blog/archive/2011-04,1,1,1,2,2,0,0,1,0,1,1,2.945477
/blog/archive/2011-07,1,1,1,9,3,0,0,1,0,1,1,11.274853
/blog/archive/2011-09,1,0,0,0,3,0,0,0,1,0,1,0
/blog/archive/2012-07,1,1,1,0,1,0,0,1,0,1,1,5.222359
/blog/archive/2012-08,1,1,1,28,2,0,0,1,0,1,1,29.755816
/blog/archive/2012-09,1,1,1,0,1,0,0,1,0,1,1,24.443864
/blog/archive/2013-01,1,1,1,10,3,0,0,1,0,1,1,11.079364
/blog/archive/2013-02,1,1,1,3,2,0,0,1,0,1,1,4.144043
/blog/archive/2013-12,1,1,1,8,2,0,0,1,0,1,1,8.700497
/blog/archive/2014-10,1,1,1,2,2,0,0,1,0,1,1,2.609222
/blog/archive/2014-12,1,1,1,0,1,0,0,1,0,1,1,1.91498
/blog/archive/2015-01,1,1,1,0,1,0,0,1,0,1,1,177.215551
/blog/archive/2015-03,1,1,1,0,1,0,0,1,0,1,1,5.259854
/blog/archive/2016-03,1,0,0,0,4,0,0,1,0,0,1,10.336807
/blog/archive/2017-02,1,1,1,9,2,0,0,1,0,1,1,10.150358
/blog/archive/2017-05,1,1,1,141,3,0,0,1,0,1,1,141.768714
/blog/archive/2017-07,1,1,1,6,2,0,0,1,0,1,1,7.775039
/blog/archive/2017-10,1,1,1,6,2,0,0,1,0,1,1,6.241673
/blog/archive/2017-12,1,1,1,0,1,0,0,1,0,1,1,6.181368
/blog/archive/2018-03,1,1,1,13,2,0,0,1,0,1,1,13.580859
/blog/archive/2019-05,1,1,1,6,2,0,0,1,0,1,1,6.552898
/blog/archive/2019-08,1,1,1,11,2,0,0,1,0,1,1,14.204476
/blog/archive/2019-09,1,1,1,0,1,0,0,1,0,1,1,39.909805
/blog/archive/2020-05,1,1,1,86,4,0,0,1,0,1,1,86.28573
/blog/archive/2022-03,1,0,0,0,3,0,0,0,1,0,1,0
/blog/archive/2022-04,1,1,1,241,2,0,0,1,0,1,1,83.857332
/blog/archive/2022-08,1,1,1,7,2,0,0,1,0,1,1,7.426685
/blog/archive/2022-09,1,1,1,33,2,0,0,1,0,1,1,34.068162
/blog/archive/2022-10,1,1,1,17,2,0,0,1,0,1,1,17.962046
/blog/archive/2022-11,1,1,1,4,2,0,0,1,0,1,1,7.73203
/blog/archive/2023-02,1,1,1,7,2,0,0,1,0,1,1,8.252
/blog/archive/2023-03,1,1,1,0,1,0,0,1,0,1,1,3.324083
/blog/archive/2023-05,1,1,1,2,2,0,0,1,0,1,1,3.151266
/blog/archive/2023-06,1,1,1,12,2,0,0,1,0,1,1,12.838082
/blog/archive/2024-01,1,1,1,12,2,0,0,1,0,1,1,12.753988
/blog/archive/2024-03,1,1,1,9,2,0,0,1,0,1,1,10.408466
/blog/archive/2024-09,1,1,1,87,3,0,0,1,0,1,1,102.922004
"/blog/category/fencing"" class=""hover:underline",1,1,1,71,2,0,0,1,0,1,1,71.839625
/blog/category/shed-of-the-year,1,1,1,2,4,0,0,1,0,1,1,138.401572
/blog/category/top-tips-how-to/,1,1,1,2,3,0,0,1,0,1,1,7.206996
/blog/feed.xml,1,1,1,0,1,0,0,1,0,1,1,55.31973
/blog/feed/,1,1,1,0,3,0,0,1,0,1,1,0
/blog/how-to-build-a-shed-base/,1,1,1,6,4,0,0,1,0,1,1,11.448266
/blog/post/15-benefits-outdoor-lighting-ideas-gardens,1,0,0,0,4,0,0,0,1,0,1,6.191902
/blog/post/5-brand-new-forest-products-to-transform-your-garden-this-spring,1,2,0.5,21,6,0,0,0.3333333333333333,0.6666666666666666,2,3,12.787046333333334
/blog/post/9-foods-can-re-grow-kitchen,1,1,1,8,4,0,0,0,1,1,1,8.137118
/blog/post/Forest-midi-garden-shed-giveaway,1,1,1,47,5,0,0,0.5,0.5,1,2,19.5878925
/blog/post/Ni1zdXBlci,1,1,1,25,4,0,0,1,0,1,1,24.447559
/blog/post/aG93LXRvLW,1,1,1,0,3,0,0,0,1,1,1,0
/blog/post/care-and-maintenance-of-pressure-treated.,1,1,1,0,3,0,0,0,1,1,1,0
/blog/post/cheap log cabins,1,1,1,3,2,0,0,1,0,1,1,52.357718
/blog/post/diy-pergola-plans-designs-ideas-for-garden,1,0,0,0,4,0,0,1,0,0,1,18.597359
/blog/post/fathers-day-giveaway-2025-duplicated,1,1,1,21,2,0,0,1,0,1,1,1272.139663
/blog/post/forest-maranello-planter-giveaway,1,1,1,21,2,0,0,1,0,1,1,22.319159
/blog/post/forest-york-hexagonal-planter-giveaway,1,0,0,0,4,0,0,1,0,0,1,69.208366
/blog/post/functional-garden-building,1,2,0.5,22.5,3,0,0,0.5,0.5,2,2,19.2764645
/blog/post/garage-tool-storage-ideas-how-to-organise-tools-equipment,1,1,1,10,2,0,0,1,0,1,1,899.168577
/blog/post/garden-gazebo-ideas-patios-small-gardens,1,0,0,0,3,0,0,0,1,0,1,0
/blog/post/garden-tools-list-equipment-accessories-essentials,1,0,0,0,3,0,0,0,1,0,1,0
/blog/post/growing-your-own-a-guide-to-planting-and-growing-flowers-food-herbs,1,2,0.5,8,3,0,0,0.5,0.5,2,2,1.7553995
/blog/post/harnessing-renewable-energy-for-the-family-home,1,0,0,0,4,0,0,0,1,0,1,5.407668
/blog/post/homeworking-garden-office-interior-design-layout-ideas,1,1,1,12,4,0,0,1,0,1,1,12.723678
/blog/post/how-can-gardening-help-hedgehogs,1,1,1,10,2,0,0,1,0,1,1,11.920579
/blog/post/how-long-do-wooden-sheds-last-maintenance-andrepairs,1,1,1,9,4,0,0,1,0,1,1,10.289275
/blog/post/how-to-plant-bulbs-for-a-super-spring-garden,1,1,1,7,4,0,0,1,0,1,1,613.719779
/blog/post/how-to-reduce-stress-by-gardening,1,1,1,26,2,0,0,1,0,1,1,27.876194
/blog/post/outdoor-living-in-the-night-garden,1,1,1,9,2,0,0,1,0,1,1,10.048486
/blog/post/quick-guide-making-allotment-bee-friendly,1,2,0.5,25.5,5,0,0,0.5,0.5,2,2,21.801709
/blog/post/shed-of-the-year-2015-the-third-episode,1,0,0,0,4,0,0,0,1,0,1,4.334797
/blog/post/shed-of-the-year-2015-the-winner-has-been-crowned,1,1,1,44,5,0,0,1,0,1,1,49.042494
/blog/post/shed-of-the-year-2016-tv-air-dates,1,0,0,0,4,0,0,0,1,0,1,7.526046
/blog/post/the-5-most-impressive-winter-garden-retreats,1,1,1,8,6,0,0,0,1,1,2,0
/blog/post/the-june-garden-guide,1,1,1,13,2,0,0,1,0,1,1,13.823205
/blog/post/the-march-garden-guide,1,2,0.5,4,4,0,0,0,1,2,2,0
/blog/post/what-is-a-summer-house-called-definition-meaning-explained,1,1,1,5,4,0,0,1,0,1,1,5.328344
/blog/post/what-type-of-shed-should-i-bureviews of best sheds to buy,1,1,1,0,1,0,0,1,0,1,1,5.172045
/blog/post/why-playhouses-bring-out-creativity-and-imagination-in-children,1,1,1,11,3,0,0,1,0,1,1,530.912101
/blog/post/work-from-home-with-a-wooden-garden-office,1,2,0.5,13,3,0,0,0.5,0.5,2,2,3.2693015
/blog/posts/,1,1,1,1,2,0,0,1,0,1,1,281.089108
/blog/rss.xml,1,1,1,0,1,0,0,1,0,1,1,45.672438
/blog/search/ base assembly instructions,1,0,0,0,4,0,0,1,0,0,1,19.508047
"/blog/search/""clever garden shed ideas""",1,1,1,4,3,0,0,1,0,1,1,4.900723
/blog/search/2165,1,1,1,37,3,0,0,1,0,1,1,39.361193
/blog/search/3.8mtr slide,1,1,1,6,3,0,0,1,0,1,1,7.053999
/blog/search/Arbours,1,1,1,9,2,0,0,1,0,1,1,9.460978
/blog/search/Bar,1,1,1,32,3,0,0,1,0,1,1,33.878297
/blog/search/Base,1,0,0,0,4,0,0,1,0,0,1,13.950901
/blog/search/Bin shed,1,0,0,0,5,0,0,1,0,0,1,78.177152
/blog/search/EN6 5LE,1,1,1,0,1,0,0,1,0,1,1,5.832584
/blog/search/Frame insulation,1,1,1,5,2,0,0,1,0,1,1,12.878109
/blog/search/Garden Shed Ideas,1,1,1,7,2,0,0,1,0,1,1,8.623859
/blog/search/Garden Shed Ideas to Maximise Space:,1,1,1,4,3,0,0,1,0,1,1,5.927668
/blog/search/Gas heaters,1,1,1,23,3,0,0,1,0,1,1,28.481074
/blog/search/Gazebo,1,1,1,32,3,0,0,1,0,1,1,34.142834
/blog/search/Hanging Plants,1,1,1,73,2,0,0,1,0,1,1,74.173909
/blog/search/How to build a plastic base,1,1,1,5,2,0,0,1,0,1,1,5.627788
/blog/search/How to lay paving,1,1,1,4,2,0,0,1,0,1,1,4.318648
/blog/search/MK18 7RD,1,0,0,0,4,0,0,1,0,0,1,12.453741
/blog/search/Potato vine,1,1,1,3,2,0,0,1,0,1,1,313.507969
/blog/search/Prices of log stores,1,1,1,16,2,0,0,1,0,1,1,17.006282
/blog/search/Resin shed,1,1,1,41,2,0,0,1,0,1,1,41.48826
/blog/search/Roof,1,1,1,28,3,0,0,1,0,1,1,29.752297
/blog/search/Roofing felt,1,1,1,22,2,0,0,1,0,1,1,23.443989
/blog/search/Shed of the year,1,1,1,21,2,0,0,1,0,1,1,22.519949
/blog/search/Shed wall thickness,1,1,1,0,1,0,0,1,0,1,1,5.717582
/blog/search/She’d base,1,1,1,29,2,0,0,1,0,1,1,30.260867
/blog/search/Very very very cheap nice bars that you can put in your garden,1,0,0,0,4,0,0,1,0,0,1,61.203598
/blog/search/Voncaca,1,1,1,48,2,0,0,1,0,1,1,48.928068
/blog/search/bin store,1,1,1,20,2,0,0,1,0,1,1,20.65225
/blog/search/bird bath,1,1,1,5,2,0,0,1,0,1,1,9.957934
/blog/search/black friday,1,1,1,0,3,0,0,1,0,1,2,2.907751
/blog/search/black frriday,1,1,1,0,2,0,0,1,0,1,1,2.060567
/blog/search/builf a shed,1,1,1,5,2,0,0,1,0,1,1,7.402889
/blog/search/ceiling,1,1,1,2,2,0,0,1,0,1,1,3.216269
/blog/search/ceiling rack,1,1,1,2,3,0,0,1,0,1,1,4.079172
/blog/search/clever garden shed ideas,1,1,1,3,2,0,0,1,0,1,1,3.476902
/blog/search/clever storage,1,1,1,1,2,0,0,1,0,1,1,2.109457
/blog/search/climbing plant,1,1,1,0,3,0,0,1,0,1,2,2.7829405
/blog/search/cooking,1,1,1,40,2,0,0,1,0,1,1,42.26937
/blog/search/damp,1,1,1,5,2,0,0,1,0,1,1,15.576373
/blog/search/damp proof,1,1,1,0,3,0,0,1,0,1,2,2.930534
/blog/search/damp protection,1,1,1,2,2,0,0,1,0,1,1,5.312776
/blog/search/darlac,1,1,1,6,2,0,0,1,0,1,1,68.584461
/blog/search/extender,1,1,1,6,2,0,0,1,0,1,1,7.495194
/blog/search/feature,1,1,1,23,3,0,0,1,0,1,1,1169.741106
/blog/search/felt,1,1,1,21,2,0,0,1,0,1,1,52.417332
/blog/search/fence,1,1,1,44,4,0,0,1,0,1,1,53.630606
/blog/search/fence post extender,1,1,1,0,3,0,0,0.5,0.5,1,2,2.747643
/blog/search/festive,1,0,0,0,4,0,0,1,0,0,1,24.580404
/blog/search/fuse,1,1,1,1,2,0,0,1,0,1,1,6.601309
/blog/search/garage,1,0,0,0,4,0,0,1,0,0,1,12.702034
/blog/search/garden building,1,1,1,5,2,0,0,1,0,1,1,10.272013
/blog/search/geranium,1,1,1,52,2,0,0,1,0,1,1,54.372637
/blog/search/giveaway,1,1,1,13,2,0,0,1,0,1,1,14.678134
/blog/search/gym,1,1,1,2,2,0,0,1,0,1,1,3.222043
/blog/search/hanging,1,1,1,5,3,0,0,1,0,1,1,7.4671
/blog/search/hanging basket,1,1,1,5,2,0,0,1,0,1,1,6.309195
/blog/search/hooks,1,1,1,9,2,0,0,1,0,1,1,11.136267
/blog/search/how to guide insulate shed,1,1,1,0,1,0,0,1,0,1,1,44.355954
/blog/search/how to put wood panelling into a metal shed,1,1,1,0,1,0,0,1,0,1,1,5.220173
/blog/search/installation,1,1,1,6,2,0,0,0.5,0.5,1,2,2.9982855
/blog/search/insulate shed,1,1,1,0,1,0,0,1,0,1,1,6.605779
/blog/search/insulating,1,1,1,96,2,0,0,1,0,1,1,97.545438
/blog/search/interior,1,1,1,37,2,0,0,1,0,1,1,39.173876
/blog/search/kid,1,1,1,33,2,0,0,1,0,1,1,126.894714
/blog/search/lightweight,1,1,1,3,2,0,0,1,0,1,1,9.435042
/blog/search/log cabin wall,1,1,1,2,2,0,0,1,0,1,1,3.883099
/blog/search/log cladding,1,1,1,3,2,0,0,1,0,1,1,4.173205
/blog/search/log store,1,1,1,10,2,0,0,1,0,1,1,10.981107
/blog/search/metal shed,1,1,1,76,3,0,0,1,0,1,1,77.711462
/blog/search/organisation,1,1,1,1,2,0,0,1,0,1,1,2.450352
/blog/search/outdoor dining,1,1,1,13,2,0,0,1,0,1,1,15.099289
/blog/search/paint,1,1,1,26,3,0,0,1,0,1,1,204.676944
/blog/search/painting,1,1,1,18,2,0,0,1,0,1,1,20.36032
/blog/search/painting a shed,1,0,0,0,4,0,0,1,0,0,1,53.188193
/blog/search/pathway,1,1,1,6,2,0,0,1,0,1,1,7.509808
/blog/search/peony,1,1,1,6,2,0,0,1,0,1,1,12.802792
/blog/search/pergola,1,1,1,19,2,0,0,1,0,1,1,21.771284
/blog/search/pergolat,1,1,1,8,2,0,0,1,0,1,1,8.688743
/blog/search/pest,1,1,1,8,2,0,0,1,0,1,1,11.631945
/blog/search/plant,1,1,1,16,2,0,0,1,0,1,1,17.334912
/blog/search/plant fence,1,1,1,5,3,0,0,1,0,1,1,6.944369
/blog/search/plants,1,1,1,10,2,0,0,1,0,1,1,11.05177
/blog/search/plastic shed 6ft x 5ft,1,1,1,11,3,0,0,1,0,1,1,12.347635
/blog/search/potting table,1,1,1,15,3,0,0,1,0,1,1,16.419724
/blog/search/pressure treatment,1,0,0,0,4,0,0,0,1,0,1,6.1551
/blog/search/privacy screen,1,1,1,23,2,0,0,1,0,1,1,31.45089
/blog/search/rock garden,1,1,1,3,2,0,0,1,0,1,1,4.42283
/blog/search/shade],1,1,1,35,2,0,0,1,0,1,1,36.145707
/blog/search/shed installation,1,1,1,20,4,0,0,0.5,0.5,1,2,14.638684
/blog/search/sleeper,1,1,1,17,2,0,0,1,0,1,1,18.106944
/blog/search/small space,1,1,1,43,3,0,0,1,0,1,1,47.582022
/blog/search/soil,1,1,1,11,2,0,0,1,0,1,1,11.472711
/blog/search/trellis,1,1,1,9,2,0,0,1,0,1,1,10.430635
/blog/search/trumpet vine,1,1,1,2,2,0,0,1,0,1,1,3.166857
/blog/search/type,1,1,1,116,2,0,0,0.5,0.5,1,2,3.1805334999999997
/blog/search/vegetable,1,1,1,13,3,0,0,1,0,1,1,27.917454
/blog/search/vegetables,1,1,1,7,2,0,0,1,0,1,1,7.756267
/blog/search/weed,1,1,1,13,3,0,0,1,0,1,1,148.425655
/blog/search/wind,1,1,1,26,3,0,0,1,0,1,1,27.332069
/blog/search/wisteria,1,1,1,3,2,0,0,1,0,1,1,5.212255
/blog/search/wooden base assembly instructions,1,0,0,0,4,0,0,0,1,0,1,6.860555
/blog/search/wooden base assy instructions,1,0,0,0,4,0,0,1,0,0,1,11.13748
/blog/search/wooden vs plastic,1,1,1,5,2,0,0,1,0,1,1,7.38928
/blog/post/2014-blogger-competition-entries,0,1,0,8,1,0,0,0,1,1,1,0
/blog/post/2014-competition-winners,0,1,0,8,1,0,0,0,1,1,1,0
/blog/post/3-ways-prepare-summer-garden,0,1,0,8,1,0,0,0,1,1,1,0
/blog/post/advice-on-choosing-a-shed,0,1,0,7,1,0,0,0,1,1,1,0
/blog/post/decorating-your-shed-for-summer,0,1,0,8,1,0,0,0,1,1,1,0
/blog/post/flying-the-flag-for-growing-your-own,0,2,0,7.5,2,0,0,0,1,2,2,0
/blog/post/garden-butterfly-numbers-drop-20-in-the-uk,0,1,0,8,1,0,0,0,1,1,1,0
/blog/post/keeping-your-shed-secure,0,1,0,7,1,0,0,0,1,1,1,0
/blog/post/phil-mccanns-10-step-guide-best-containers-ever,0,1,0,8,1,0,0,0,1,1,1,0
/blog/post/shed-of-the-year-2013,0,1,0,8,1,0,0,0,1,1,1,0
/blog/post/the-best-wooden-greenhouses-for-2017,0,1,0,8,1,0,0,0,1,1,1,0
/blog/post/the-october-garden-guide,0,1,0,7,1,0,0,0,1,1,1,0
/blog/post/why-would-i-want-to-maintain-my-shed-surely-they-just-look-after-themselves,0,1,0,7,1,0,0,0,1,1,1,0
/blog/post/xiaomi-14-pro,0,1,0,0,4,0,0,0,1,1,1,5.263398
